catid,lat,lng,Description,Name,PHOTOURL,Opening_Hours
HealthFood,103.8936616,1.372311865,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Sun Plaza,updating,updating
HealthFood,103.9403811,1.353547396,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Tampines Hub (EXP),updating,updating
HealthFood,103.9442583,1.352699805,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Tampines Mall,updating,updating
HealthFood,103.9600422,1.354364936,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Tampines Mart (DEL),updating,updating
HealthFood,103.9442846,1.346076748,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Tampines New Town (DEL),updating,updating
HealthFood,103.8953049,1.308171805,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Tanjong Katong (DEL),updating,updating
HealthFood,103.8454218,1.276516023,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Tanjong Pagar MRT (EXP),updating,updating
HealthFood,103.8760677,1.391393057,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - The Seletar Mall,updating,updating
HealthFood,103.9651188,1.334756762,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,"Pizza Hut - The Signature, CBP (DEL)",updating,updating
HealthFood,103.8308389,1.354652788,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Thomson Plaza,updating,updating
HealthFood,103.8479654,1.332975616,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Toa Payoh,updating,updating
HealthFood,103.8484287,1.336285351,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Toa Payoh 2 (DEL),updating,updating
HealthFood,103.8854697,1.339639259,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Upper Paya Lebar (DEL),updating,updating
HealthFood,103.9021057,1.406484618,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Waterway Point (opening 18 Jan 16),updating,updating
HealthFood,103.7588644,1.311278747,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - West Coast (DEL),updating,updating
HealthFood,103.749022,1.350189159,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - West Mall,updating,updating
HealthFood,103.742586,1.334025295,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Westgate,updating,updating
HealthFood,103.7746366,1.429929911,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Woodlands 2 (DEL),updating,updating
HealthFood,103.7951367,1.43767919,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Woodlands 888 (DEL),updating,updating
HealthFood,103.8279204,1.429955017,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pizza Hut - Yishun Delco (DEL),updating,updating
HealthFood,103.8313951,1.304035783,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pu Tien - ION Orchard,updating,updating
HealthFood,103.7064609,1.339830148,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Pu Tien - Jurong Point,updating,updating
HealthFood,103.7449504,1.385068363,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Lot One,updating,updating
HealthFood,103.799074,1.274825813,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Mapletree Business City,updating,updating
HealthFood,103.8533493,1.280227686,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Marina Bay Link,updating,updating
HealthFood,103.8570073,1.291455268,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Marina Square,updating,updating
HealthFood,103.7946168,1.292414497,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Mediapolis,updating,updating
HealthFood,103.859344,1.292965048,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Millenia Walk,updating,updating
HealthFood,103.8375814,1.341804907,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Mount Alvernia Hosptital,updating,updating
HealthFood,103.6923202,1.342364026,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Nanyang Community Club,updating,updating
HealthFood,103.8718616,1.350675514,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - NEX,updating,updating
HealthFood,103.7454484,1.333606185,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Ng Teng Fong Hospital,updating,updating
HealthFood,103.7715625,1.3327626,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Ngee Ann Poly,updating,updating
HealthFood,103.8357765,1.429698482,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - North Point,updating,updating
HealthFood,103.8438506,1.319967493,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Novena Square,updating,updating
HealthFood,103.6799986,1.347182483,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - NTU,updating,updating
HealthFood,103.7747032,1.298463258,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - NUS,updating,updating
HealthFood,103.7742773,1.301327322,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - NUS (Satellite NUS Science),updating,updating
HealthFood,103.8624069,1.290346272,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Singapore Flyer,updating,updating
HealthFood,103.7744714,1.311239959,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Singapore Polytechnic,updating,updating
HealthFood,103.8495515,1.297377295,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - SMU,updating,updating
HealthFood,103.8573427,1.294642768,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Suntec City Mall,updating,updating
HealthFood,103.7244833,1.325926003,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Superbowl Jurong,updating,updating
HealthFood,103.9551111,1.359013179,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Tampines 462,updating,updating
HealthFood,103.9599405,1.354586016,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Tampines Mart,updating,updating
HealthFood,103.9450195,1.354315564,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Tampines One,updating,updating
HealthFood,103.9442583,1.352699805,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Tampines Telepark,updating,updating
HealthFood,103.9356334,1.348750765,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Tampines West Community Club,updating,updating
HealthFood,103.92884,1.347939483,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Temasek Polytechnic,updating,updating
HealthFood,103.846556,1.288862919,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - The Central,updating,updating
HealthFood,103.7676538,1.359170548,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - The Rail Mall,updating,updating
HealthFood,103.8760677,1.391393057,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - The Seletar Mall,updating,updating
HealthFood,103.7882145,1.306848827,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - The Star Vista,updating,updating
HealthFood,103.8308389,1.354652788,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Thomsom Plaza,updating,updating
HealthFood,103.9009954,1.330025871,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Ubi,updating,updating
HealthFood,103.8434632,1.317334643,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - United Square,updating,updating
HealthFood,103.7734922,1.30399551,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - University Town,updating,updating
HealthFood,103.8317999,1.462981699,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - US Navel Base,updating,updating
HealthFood,103.8427,1.299107908,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Visioncrest Commercial,updating,updating
HealthFood,103.8218086,1.264394682,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Vivo City,updating,updating
HealthFood,103.9021057,1.406484618,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Waterway,updating,updating
HealthFood,103.7658584,1.303624575,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - West Coast Plaza,updating,updating
HealthFood,103.749022,1.350189159,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - West Mall,updating,updating
HealthFood,103.9495966,1.372372551,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - White Sands Shopping Centre,updating,updating
HealthFood,103.7465581,1.3973019,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Yew Tee Point,updating,updating
HealthFood,103.8464765,1.327084859,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Subway - Zhongshan Mall,updating,updating
HealthFood,103.8483992,1.369248917,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - AMK Hub,updating,updating
HealthFood,103.9292677,1.324772079,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - Bedok Mall,updating,updating
HealthFood,103.8570073,1.291455268,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - Marina Square,updating,updating
HealthFood,103.8718616,1.350675514,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - NEX,updating,updating
HealthFood,103.8357765,1.429698482,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - North Point,updating,updating
HealthFood,103.9051136,1.301191315,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - Parkway Parade,updating,updating
HealthFood,103.8449916,1.300117459,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - Plaza Singapura,updating,updating
HealthFood,103.8194621,1.44822653,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - Sun Plaza,updating,updating
HealthFood,103.9442583,1.352699805,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - Tampines Mall,updating,updating
HealthFood,103.8760677,1.391393057,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Swensens - The Seletar Mall,updating,updating
